date,symbol,adj_close
2024-11-22,ORCL,189.39
2024-11-22,PFE,23.07
2024-11-22,PLTR,64.35
2024-11-22,PLUG,1.92
2024-11-22,PSEC,3.985
2024-11-22,PYPL,86.35
2024-11-22,QBTS,2.93
2024-11-22,QCOM,150.61
2024-11-22,RGTI,1.74
2024-11-22,RIVN,10.24
2024-11-22,RKLB,23.26
2024-11-22,SBUX,98.81
2024-11-22,SNAP,11.42
2024-11-22,SNDL,1.98
2024-11-22,SOFI,15.6
2024-11-22,SOUN,8.25
2024-11-22,SPCE,7.15
2024-11-22,T,21.515
2024-11-22,TSLA,352.56
2024-11-22,UBER,71.51
2024-11-22,VST,160.569
2024-11-22,WMT,88.7975
2024-11-22,XOM,115.73
2024-11-25,AAL,14.92
2024-11-25,AAPL,231.31
2024-11-25,ABBV,167.04
2024-11-25,ACHR,7.48
2024-11-25,AMC,4.86
2024-11-25,AMD,141.13
2024-11-25,AMZN,201.45
2024-11-25,AVGO,161.16
2024-11-25,BA,153.1
2024-11-25,BAC,45.6
2024-11-25,BBAI,2.25
2024-11-25,CCL,24.89
2024-11-25,COIN,312.22
2024-11-25,COST,953.06
2024-11-25,CRWD,363.68
2024-11-25,CVX,149.96
2024-11-25,DAL,63.44
2024-11-25,DIS,114.25
2024-11-25,DJT,30.75
2024-11-25,F,10.35
2024-11-25,GE,178.02
2024-11-25,GME,29.67
2024-11-25,GOOG,167.97
2024-11-25,GOOGL,166.19
2024-11-25,HOOD,37.85
2024-11-25,INTC,24.87
2024-11-25,IONQ,30.88
2024-11-25,JNJ,146.76
2024-11-25,JPM,241.74
2024-11-25,KO,60.795
2024-11-25,LCID,21.7
2024-11-25,LLY,745.54
2024-11-25,META,561.46
2024-11-25,MRK,95.37
2024-11-25,MRVL,91.88
2024-11-25,MSFT,413.57
2024-11-25,MU,103.755
2024-11-25,NEE,73.1276
2024-11-25,NFLX,86.559
2024-11-25,NKE,76.43
2024-11-25,NOW,210.542
2024-11-25,NVDA,135.71
2024-11-25,O,52.348
2024-11-25,ORCL,185.09
2024-11-25,PFE,23.59
2024-11-25,PLTR,64.65
2024-11-25,PLUG,2.2
2024-11-25,PSEC,3.965
2024-11-25,PYPL,87.35
2024-11-25,QBTS,2.89
2024-11-25,QCOM,152.64
2024-11-25,RGTI,2.75
2024-11-25,RIVN,11.6
2024-11-25,RKLB,24.06
2024-11-25,SBUX,98.15
2024-11-25,SNAP,11.6
2024-11-25,SNDL,2.02
2024-11-25,SOFI,15.7
2024-11-25,SOUN,8.03
2024-11-25,SPCE,7.5
2024-11-25,T,21.435
2024-11-25,TSLA,338.59
2024-11-25,UBER,73.42
2024-11-25,VST,152.789
2024-11-25,WMT,87.8575
2024-11-25,XOM,113.91
2024-11-26,AAL,14.64
2024-11-26,AAPL,233.5
2024-11-26,ABBV,171.12
2024-11-26,ACHR,7.22
2024-11-26,AMC,4.8
2024-11-26,AMD,137.72
2024-11-26,AMZN,207.86
2024-11-26,AVGO,161.08
2024-11-26,BA,150.76
2024-11-26,BAC,45.85
2024-11-26,BBAI,2.12
2024-11-26,CCL,25.04
2024-11-26,COIN,293.29
2024-11-26,COST,963.67
2024-11-26,CRWD,364.3
2024-11-26,CVX,152.13
2024-11-26,DAL,63.09
2024-11-26,DIS,113.7
2024-11-26,DJT,30.51
2024-11-26,F,10.05
2024-11-26,GE,182.41
2024-11-26,GME,30.33
2024-11-26,GOOG,169.16
2024-11-26,GOOGL,167.66
2024-11-26,HOOD,36.42
2024-11-26,INTC,24.05
2024-11-26,IONQ,30.65
2024-11-26,JNJ,146.74
2024-11-26,JPM,241.42
2024-11-26,KO,60.965
2024-11-26,LCID,21.35
2024-11-26,LLY,779.86
2024-11-26,META,569.89
2024-11-26,MRK,95.83
2024-11-26,MRVL,92.78
2024-11-26,MSFT,422.77
2024-11-26,MU,101.075
2024-11-26,NEE,73.9776
2024-11-26,NFLX,87.26
2024-11-26,NKE,74.78
2024-11-26,NOW,214.014
2024-11-26,NVDA,136.61
2024-11-26,O,52.648
2024-11-26,ORCL,187.47
2024-11-26,PFE,23.19
2024-11-26,PLTR,65.74
2024-11-26,PLUG,2.07
2024-11-26,PSEC,3.94
2024-11-26,PYPL,86.52
2024-11-26,QBTS,2.7
2024-11-26,QCOM,150.75
2024-11-26,RGTI,2.2
2024-11-26,RIVN,11.55
2024-11-26,RKLB,25.44
2024-11-26,SBUX,96.99
2024-11-26,SNAP,11.6
2024-11-26,SNDL,1.96
2024-11-26,SOFI,15.49
2024-11-26,SOUN,7.61
2024-11-26,SPCE,7.01
2024-11-26,T,21.425
2024-11-26,TSLA,338.23
2024-11-26,UBER,71.56
2024-11-26,VST,161.309
2024-11-26,WMT,89.6675
2024-11-26,XOM,111.91
2024-11-27,AAL,14.64
2024-11-27,AAPL,233.37
2024-11-27,ABBV,173.06
2024-11-27,ACHR,8.08
2024-11-27,AMC,4.97
2024-11-27,AMD,136.24
2024-11-27,AMZN,205.74
2024-11-27,AVGO,156.01
2024-11-27,BA,152.4
2024-11-27,BAC,45.87
2024-11-27,BBAI,2.15
2024-11-27,CCL,24.84
2024-11-27,COIN,310.98
2024-11-27,COST,953.72
2024-11-27,CRWD,347.59
2024-11-27,CVX,151.71
2024-11-27,DAL,62.57
2024-11-27,DIS,115.85
2024-11-27,DJT,30.44
2024-11-27,F,10.05
2024-11-27,GE,178.41
2024-11-27,GME,30.89
2024-11-27,GOOG,169.36
2024-11-27,GOOGL,167.77
2024-11-27,HOOD,37.65
2024-11-27,INTC,23.65
2024-11-27,IONQ,32.21
2024-11-27,JNJ,147.62
2024-11-27,JPM,241.24
2024-11-27,KO,60.845
2024-11-27,LCID,21.7
2024-11-27,LLY,778.73
2024-11-27,META,565.55
2024-11-27,MRK,97.33
2024-11-27,MRVL,89.74
2024-11-27,MSFT,417.77
2024-11-27,MU,97.475
2024-11-27,NEE,75.0076
2024-11-27,NFLX,87.734
2024-11-27,NKE,75.51
2024-11-27,NOW,208.28
2024-11-27,NVDA,135.03
2024-11-27,O,53.218
2024-11-27,ORCL,179.8
2024-11-27,PFE,23.25
2024-11-27,PLTR,66.05
2024-11-27,PLUG,2.13
2024-11-27,PSEC,3.95
2024-11-27,PYPL,86.15
2024-11-27,QBTS,2.74
2024-11-27,QCOM,150.22
2024-11-27,RGTI,2.4
2024-11-27,RIVN,12.22
2024-11-27,RKLB,25.67
2024-11-27,SBUX,97.82
2024-11-27,SNAP,11.61
2024-11-27,SNDL,1.96
2024-11-27,SOFI,16.12
2024-11-27,SOUN,7.88
2024-11-27,SPCE,7.03
2024-11-27,T,21.605
2024-11-27,TSLA,332.89
2024-11-27,UBER,71.62
2024-11-27,VST,153.169
2024-11-27,WMT,90.2375
2024-11-27,XOM,111.6
2024-11-29,AAL,14.52
2024-11-29,AAPL,235.77
2024-11-29,ABBV,172.91
2024-11-29,ACHR,9.57
2024-11-29,AMC,4.95
2024-11-29,AMD,137.175
2024-11-29,AMZN,207.89
2024-11-29,AVGO,158.42
2024-11-29,BA,155.44
2024-11-29,BAC,45.61
2024-11-29,BBAI,2.29
2024-11-29,CCL,25.13
2024-11-29,COIN,296.2
2024-11-29,COST,964.05
2024-11-29,CRWD,345.97
2024-11-29,CVX,151.53
2024-11-29,DAL,62.77
2024-11-29,DIS,115.72
2024-11-29,DJT,31.6
2024-11-29,F,10.08
2024-11-29,GE,179.97
2024-11-29,GME,29.05
2024-11-29,GOOG,169.03
2024-11-29,GOOGL,167.49
2024-11-29,HOOD,37.54
2024-11-29,INTC,24.05
2024-11-29,IONQ,36.5
2024-11-29,JNJ,147.23
2024-11-29,JPM,241.17
2024-11-29,KO,60.98
2024-11-29,LCID,21.8
2024-11-29,LLY,785.89
2024-11-29,META,570.67
2024-11-29,MRK,95.85
2024-11-29,MRVL,92.33
2024-11-29,MSFT,418.24
2024-11-29,MU,97.225
2024-11-29,NEE,75.1576
2024-11-29,NFLX,88.681
2024-11-29,NKE,75.94
2024-11-29,NOW,209.888
2024-11-29,NVDA,137.94
2024-11-29,O,52.788
2024-11-29,ORCL,181.94
2024-11-29,PFE,23.63
2024-11-29,PLTR,67.08
2024-11-29,PLUG,2.24
2024-11-29,PSEC,3.98
2024-11-29,PYPL,86.35
2024-11-29,QBTS,3.02
2024-11-29,QCOM,152.35
2024-11-29,RGTI,3.05
2024-11-29,RIVN,12.23
2024-11-29,RKLB,27.28
2024-11-29,SBUX,98.77
2024-11-29,SNAP,11.81
2024-11-29,SNDL,1.93
2024-11-29,SOFI,16.41
2024-11-29,SOUN,9.31
2024-11-29,SPCE,7.3
2024-11-29,T,21.495
2024-11-29,TSLA,345.16
2024-11-29,UBER,71.96
2024-11-29,VST,158.489
2024-11-29,WMT,90.8575
2024-11-29,XOM,111.9
2024-12-02,AAL,14.61
2024-12-02,AAPL,238.03
2024-12-02,ABBV,171.75
2024-12-02,ACHR,7.3
2024-12-02,AMC,5.04
2024-12-02,AMD,142.06
2024-12-02,AMZN,210.71
2024-12-02,AVGO,162.85
2024-12-02,BA,156.54
2024-12-02,BAC,45.14
2024-12-02,BBAI,2.2
2024-12-02,CCL,25.69
2024-12-02,COIN,302.4
2024-12-02,COST,967.17
2024-12-02,CRWD,346.8
2024-12-02,CVX,151.81
2024-12-02,DAL,62.36
2024-12-02,DIS,115.41
2024-12-02,DJT,32.49
2024-12-02,F,9.93
2024-12-02,GE,178.25
2024-12-02,GME,27.27
2024-12-02,GOOG,171.52
2024-12-02,GOOGL,170.03
2024-12-02,HOOD,37.62
2024-12-02,INTC,23.93
2024-12-02,IONQ,32.06
2024-12-02,JNJ,147.02
2024-12-02,JPM,237.7
2024-12-02,KO,60.55
2024-12-02,LCID,21.3
2024-12-02,LLY,790.34
2024-12-02,META,589.18
2024-12-02,MRK,94.82
2024-12-02,MRVL,96.5
2024-12-02,MSFT,425.76
2024-12-02,MU,97.825
2024-12-02,NEE,73.5576
2024-12-02,NFLX,89.774
2024-12-02,NKE,76.66
2024-12-02,NOW,209.686
2024-12-02,NVDA,138.32
2024-12-02,O,51.8515
2024-12-02,ORCL,178.51
2024-12-02,PFE,23.24
2024-12-02,PLTR,66.39
2024-12-02,PLUG,2.3
2024-12-02,PSEC,3.78
2024-12-02,PYPL,86.11
2024-12-02,QBTS,2.76
2024-12-02,QCOM,156.85
2024-12-02,RGTI,3.02
2024-12-02,RIVN,11.87
2024-12-02,RKLB,24.155
2024-12-02,SBUX,97.82
2024-12-02,SNAP,12.11
2024-12-02,SNDL,1.94
2024-12-02,SOFI,15.91
2024-12-02,SOUN,8.95
2024-12-02,SPCE,7.02
2024-12-02,T,21.035
2024-12-02,TSLA,357.09
2024-12-02,UBER,73.07
2024-12-02,VST,152.759
2024-12-02,WMT,90.9975
2024-12-02,XOM,111.79
2024-12-03,AAL,14.47
2024-12-03,AAPL,241.09
2024-12-03,ABBV,171.48
2024-12-03,ACHR,6.75
2024-12-03,AMC,4.86
2024-12-03,AMD,141.98
2024-12-03,AMZN,213.44
2024-12-03,AVGO,164.49
2024-12-03,BA,155.0
2024-12-03,BAC,44.92
2024-12-03,BBAI,2.83
2024-12-03,CCL,25.81
2024-12-03,COIN,309.35
2024-12-03,COST,974.32
2024-12-03,CRWD,349.95
2024-12-03,CVX,151.52
2024-12-03,DAL,61.52
2024-12-03,DIS,114.7
2024-12-03,DJT,33.66
2024-12-03,F,9.77
2024-12-03,GE,178.53
2024-12-03,GME,27.44
2024-12-03,GOOG,171.56
2024-12-03,GOOGL,169.88
2024-12-03,HOOD,38.64
2024-12-03,INTC,22.47
2024-12-03,IONQ,32.79
2024-12-03,JNJ,144.58
2024-12-03,JPM,236.27
2024-12-03,KO,60.42
2024-12-03,LCID,21.2
2024-12-03,LLY,803.87
2024-12-03,META,610.0
2024-12-03,MRK,96.06
2024-12-03,MRVL,95.55
2024-12-03,MSFT,425.98
2024-12-03,MU,99.115
2024-12-03,NEE,72.7776
2024-12-03,NFLX,90.217
2024-12-03,NKE,76.43
2024-12-03,NOW,211.464
2024-12-03,NVDA,139.95
2024-12-03,O,51.1915
2024-12-03,ORCL,179.99
2024-12-03,PFE,22.98
2024-12-03,PLTR,70.96
2024-12-03,PLUG,2.02
2024-12-03,PSEC,3.75
2024-12-03,PYPL,84.72
2024-12-03,QBTS,2.99
2024-12-03,QCOM,156.4
2024-12-03,RGTI,3.14
2024-12-03,RIVN,11.88
2024-12-03,RKLB,23.01
2024-12-03,SBUX,97.88
2024-12-03,SNAP,12.86
2024-12-03,SNDL,1.91
2024-12-03,SOFI,15.88
2024-12-03,SOUN,8.88
2024-12-03,SPCE,6.69
2024-12-03,T,22.075
2024-12-03,TSLA,351.42
2024-12-03,UBER,71.27
2024-12-03,VST,152.809
2024-12-03,WMT,91.8675
2024-12-03,XOM,111.61
2024-12-04,AAL,14.88
2024-12-04,AAPL,241.45
2024-12-04,ABBV,166.44
2024-12-04,ACHR,6.96
2024-12-04,AMC,4.91
2024-12-04,AMD,143.99
2024-12-04,AMZN,218.16
2024-12-04,AVGO,166.9
2024-12-04,BA,158.28
2024-12-04,BAC,44.47
2024-12-04,BBAI,2.61
2024-12-04,CCL,26.48
2024-12-04,COIN,330.94
2024-12-04,COST,983.09
2024-12-04,CRWD,364.16
2024-12-04,CVX,147.92
2024-12-04,DAL,63.21
2024-12-04,DIS,115.24
2024-12-04,DJT,35.26
2024-12-04,F,9.69
2024-12-04,GE,180.46
2024-12-04,GME,27.03
2024-12-04,GOOG,174.63
2024-12-04,GOOGL,172.91
2024-12-04,HOOD,40.0
2024-12-04,INTC,21.96
2024-12-04,IONQ,33.42
2024-12-04,JNJ,142.69
2024-12-04,JPM,234.85
2024-12-04,KO,59.11
2024-12-04,LCID,21.0
2024-12-04,LLY,820.38
2024-12-04,META,610.13
2024-12-04,MRK,95.58
2024-12-04,MRVL,117.79
2024-12-04,MSFT,432.2
2024-12-04,MU,102.475
2024-12-04,NEE,72.2276
2024-12-04,NFLX,91.106
2024-12-04,NKE,75.94
2024-12-04,NOW,224.626
2024-12-04,NVDA,144.83
2024-12-04,O,51.3315
2024-12-04,ORCL,185.29
2024-12-04,PFE,22.65
2024-12-04,PLTR,69.85
2024-12-04,PLUG,2.13
2024-12-04,PSEC,3.78
2024-12-04,PYPL,88.91
2024-12-04,QBTS,2.97
2024-12-04,QCOM,157.16
2024-12-04,RGTI,3.11
2024-12-04,RIVN,11.96
2024-12-04,RKLB,23.11
2024-12-04,SBUX,97.01
2024-12-04,SNAP,12.62
2024-12-04,SNDL,1.89
2024-12-04,SOFI,16.32
2024-12-04,SOUN,10.15
2024-12-04,SPCE,6.66
2024-12-04,T,21.865
2024-12-04,TSLA,357.93
2024-12-04,UBER,72.16
2024-12-04,VST,159.959
2024-12-04,WMT,92.8075
2024-12-04,XOM,108.22
2024-12-05,AAL,17.38
2024-12-05,AAPL,241.48
2024-12-05,ABBV,166.15
2024-12-05,ACHR,7.66
2024-12-05,AMC,5.2
2024-12-05,AMD,141.36
2024-12-05,AMZN,220.55
2024-12-05,AVGO,166.81
